epoch,train_loss,valid_loss,valid_mse,valid_qlike,lr,regime,country,L,protocol
9,0.06689877341354475,0.019870571921793697,0.01357006023885036,0.019870571921793697,0.001,covid,KR,252,static
10,0.04972061179197741,0.03026844583198316,0.019018575016941344,0.03026844583198316,0.001,covid,KR,252,static
11,0.05379946648093547,0.036624887662771846,0.02153768462642115,0.036624887662771846,0.001,covid,KR,252,static
12,0.04912731306041748,0.026880840244933438,0.017007706010220003,0.026880840244933438,0.001,covid,KR,252,static
13,0.05286679668996851,0.0142957199869499,0.011140390607167263,0.0142957199869499,0.001,covid,KR,252,static
14,0.0525731803580831,0.023495587360721992,0.01575328524471546,0.023495587360721992,0.001,covid,KR,252,static
15,0.06117807847873712,0.024728955127371482,0.016592361671583993,0.024728955127371482,0.001,covid,KR,252,static
16,0.06760930826678178,0.030530681121232597,0.019466741413486248,0.030530681121232597,0.001,covid,KR,252,static
17,0.05692105755319863,0.017187973813734835,0.012722794597550314,0.017187973813734835,0.001,covid,KR,252,static
18,0.05418239280826726,0.028509895295117684,0.018927450211984772,0.028509895295117684,0.001,covid,KR,252,static
19,0.056161192741147774,0.034180636093586056,0.020171759657713832,0.034180636093586056,0.001,covid,KR,252,static
20,0.059759233106735345,0.019862913246029814,0.013803435253853701,0.019862913246029814,0.0005,covid,KR,252,static
21,0.04847321446126625,0.023495108449086637,0.016106219125949606,0.023495108449086637,0.0005,covid,KR,252,static
22,0.038152425523496375,0.021973956994092377,0.015073413462663183,0.021973956994092377,0.0005,covid,KR,252,static
23,0.042884211719171415,0.017022352057288245,0.012504962660676362,0.017022352057288245,0.0005,covid,KR,252,static
1,0.2265136263244245,0.06322091146846541,0.027469055750504696,0.06322091146846541,0.001,covid,JP,22,static
2,0.07078101994514777,0.03133574081897769,0.015557323025235572,0.03133574081897769,0.001,covid,JP,22,static
3,0.05891737726981568,0.024542771006364913,0.01304711348856468,0.024542771006364913,0.001,covid,JP,22,static
4,0.05282086635447654,0.03646372329543988,0.016711451413273563,0.03646372329543988,0.001,covid,JP,22,static
5,0.05029239452322558,0.033401027366035674,0.016235339560518702,0.033401027366035674,0.001,covid,JP,22,static
6,0.048344271863801996,0.027683149432479733,0.014256522741371368,0.027683149432479733,0.001,covid,JP,22,static
7,0.049782932252373124,0.024822126048144558,0.013904512571521633,0.024822126048144558,0.001,covid,JP,22,static
8,0.05166477080286133,0.04573802369001256,0.020906493605492505,0.04573802369001256,0.001,covid,JP,22,static
9,0.04490346358365128,0.02600754980574704,0.014227208135859986,0.02600754980574704,0.001,covid,JP,22,static
10,0.04609541414354638,0.028056948402447643,0.014077020715532443,0.028056948402447643,0.0005,covid,JP,22,static
11,0.0439020381417574,0.022168076067584384,0.011858480016089135,0.022168076067584384,0.0005,covid,JP,22,static
12,0.04211038955313537,0.02280817891214163,0.012058535875230404,0.02280817891214163,0.0005,covid,JP,22,static
13,0.0424653293340652,0.023437869695074286,0.01218379459199671,0.023437869695074286,0.0005,covid,JP,22,static
14,0.04134138882802562,0.023365712569169392,0.012536556261229216,0.023365712569169392,0.0005,covid,JP,22,static
15,0.04075937058582769,0.029294328163785743,0.014036906536310038,0.029294328163785743,0.0005,covid,JP,22,static
16,0.0381217037826199,0.02327717019233378,0.012442123468295051,0.02327717019233378,0.0005,covid,JP,22,static
17,0.03844518935433172,0.026951918535680162,0.013600155917701612,0.026951918535680162,0.0005,covid,JP,22,static
18,0.03749054093899328,0.0191054499436613,0.010690150069361202,0.0191054499436613,0.00025,covid,JP,22,static
19,0.0410654252492769,0.01948880784302246,0.010826266222637318,0.01948880784302246,0.00025,covid,JP,22,static
20,0.039635868595851005,0.01947559368158398,0.010893622674359687,0.01947559368158398,0.00025,covid,JP,22,static
21,0.03619564911271528,0.019637346594956924,0.01085168644630011,0.019637346594956924,0.00025,covid,JP,22,static
22,0.036553553940033616,0.019541882783628086,0.010982831675076086,0.019541882783628086,0.00025,covid,JP,22,static
23,0.03693200687330558,0.019538420512940566,0.010863087821954463,0.019538420512940566,0.00025,covid,JP,22,static
24,0.03629451055682331,0.02092621401945229,0.011404220248615392,0.02092621401945229,0.00025,covid,JP,22,static
25,0.037401024705975526,0.021011990935433943,0.011616422221937438,0.021011990935433943,0.000125,covid,JP,22,static
26,0.0349763193813163,0.020222390138794098,0.011348669487343923,0.020222390138794098,0.000125,covid,JP,22,static
27,0.03486060604839161,0.018913489555636445,0.010742709254962879,0.018913489555636445,0.000125,covid,JP,22,static
28,0.03452525940218212,0.01938214999546967,0.01094608026396904,0.01938214999546967,0.000125,covid,JP,22,static
29,0.03544606025487464,0.019312416628893502,0.010882670581964269,0.019312416628893502,0.000125,covid,JP,22,static
30,0.0348952931250372,0.01933807393486088,0.010995525570594118,0.01933807393486088,0.000125,covid,JP,22,static
31,0.03402698862930282,0.01955193220457164,0.010982980273632823,0.01955193220457164,0.000125,covid,JP,22,static
32,0.03557317241119542,0.019591440171762772,0.01098301959181181,0.019591440171762772,0.000125,covid,JP,22,static
33,0.035255056705943075,0.019370285994924803,0.010888884802617788,0.019370285994924803,0.000125,covid,JP,22,static
34,0.03815488541779009,0.020348379486277414,0.011410648283786354,0.020348379486277414,6.25e-05,covid,JP,22,static
35,0.0349078945225097,0.019725847313467416,0.011161988499773097,0.019725847313467416,6.25e-05,covid,JP,22,static
36,0.03271516609021243,0.020082188404555147,0.011321411908421057,0.020082188404555147,6.25e-05,covid,JP,22,static
37,0.034265906396493295,0.019541367380653877,0.011096829712141508,0.019541367380653877,6.25e-05,covid,JP,22,static
1,0.28226444077740387,0.059507778246855964,0.02896322939685199,0.059507778246855964,0.001,covid,JP,60,static
2,0.08117827389360652,0.05011545669462672,0.022582777986248418,0.05011545669462672,0.001,covid,JP,60,static
3,0.0649741507322414,0.038712830945746034,0.020028755396105755,0.038712830945746034,0.001,covid,JP,60,static
4,0.05855371300724021,0.04621276300647622,0.021801567484457125,0.04621276300647622,0.001,covid,JP,60,static
5,0.0571967611524852,0.05749756234193308,0.02593125729085137,0.05749756234193308,0.001,covid,JP,60,static
6,0.0608936234196376,0.05350184337935844,0.02381803040006919,0.05350184337935844,0.001,covid,JP,60,static
7,0.05542571520357179,0.03143088477518757,0.015219201481897213,0.03143088477518757,0.001,covid,JP,60,static
8,0.04906973335176346,0.027171670826722047,0.013817119903114301,0.027171670826722047,0.001,covid,JP,60,static
9,0.051056923282575,0.022226116275001175,0.012235850469836631,0.022226116275001175,0.001,covid,JP,60,static
10,0.05333878629555686,0.025517529812225912,0.01300299536655014,0.025517529812225912,0.001,covid,JP,60,static
11,0.04778584705913106,0.023210307766883022,0.012350766432459883,0.023210307766883022,0.001,covid,JP,60,static
12,0.04446635237771253,0.02186974334024091,0.01203575460668887,0.02186974334024091,0.001,covid,JP,60,static
13,0.0469230453764895,0.02809606434338749,0.01417630181402342,0.02809606434338749,0.001,covid,JP,60,static
14,0.04573601327762907,0.036866960229786395,0.018098869590891454,0.036866960229786395,0.001,covid,JP,60,static
15,0.043086669364234616,0.03488491799410584,0.017042167757532586,0.03488491799410584,0.001,covid,JP,60,static
16,0.046391501463336295,0.03751653318829293,0.017440792788833256,0.03751653318829293,0.001,covid,JP,60,static
17,0.041617304343488946,0.04230403315513439,0.01818424737213421,0.04230403315513439,0.001,covid,JP,60,static
18,0.04287601440457952,0.038196471634802324,0.016851489849108035,0.038196471634802324,0.001,covid,JP,60,static
19,0.044310461257049724,0.02080126883533235,0.011469286648268231,0.02080126883533235,0.0005,covid,JP,60,static
20,0.0469037540044337,0.02223083352257696,0.0121408013751629,0.02223083352257696,0.0005,covid,JP,60,static
21,0.03968856482184875,0.022582267415542458,0.012432454165585619,0.022582267415542458,0.0005,covid,JP,60,static
22,0.03883636777670533,0.02646878531889782,0.013125713517164586,0.02646878531889782,0.0005,covid,JP,60,static
23,0.03955983292274627,0.022228530200344904,0.012162332391857354,0.022228530200344904,0.0005,covid,JP,60,static
24,0.037497903706156265,0.02206653763526797,0.011572874112202782,0.02206653763526797,0.0005,covid,JP,60,static
25,0.0361233436053723,0.02423217542760076,0.01237194485977978,0.02423217542760076,0.0005,covid,JP,60,static
26,0.03723431511216774,0.024434312082045995,0.012813582447470481,0.024434312082045995,0.00025,covid,JP,60,static
27,0.03769966271081295,0.023059280354491448,0.012428982136576245,0.023059280354491448,0.00025,covid,JP,60,static
28,0.03610398071428554,0.022859366916604864,0.012308783135591191,0.022859366916604864,0.00025,covid,JP,60,static
29,0.035387498944687006,0.022278722090180003,0.012256638057311708,0.022278722090180003,0.00025,covid,JP,60,static
1,0.28476621630662846,0.06516991505069719,0.029639075280295756,0.06516991505069719,0.001,covid,JP,252,static
2,0.08325227739773101,0.05798328444115641,0.024531413836085147,0.05798328444115641,0.001,covid,JP,252,static
3,0.0637108377767366,0.030104062412880307,0.015293998180043,0.030104062412880307,0.001,covid,JP,252,static
4,0.06634880659481458,0.06954777782860354,0.026459795161769977,0.06954777782860354,0.001,covid,JP,252,static
5,0.0583686404444197,0.0306225529502798,0.015706542645538203,0.0306225529502798,0.001,covid,JP,252,static
6,0.05452925888955962,0.05529119113680238,0.025212088775154688,0.05529119113680238,0.001,covid,JP,252,static
7,0.06690112977653039,0.028676360797802964,0.01509216152692689,0.028676360797802964,0.001,covid,JP,252,static
8,0.054960132266795886,0.02491151580737374,0.01363017035952173,0.02491151580737374,0.001,covid,JP,252,static
9,0.06080043943457557,0.02386511001030457,0.012678606981201152,0.02386511001030457,0.001,covid,JP,252,static
10,0.05233017583733069,0.021546946707531822,0.01161660468322712,0.021546946707531822,0.001,covid,JP,252,static
11,0.05194964978281249,0.03365216582083454,0.01534199988601971,0.03365216582083454,0.001,covid,JP,252,static
12,0.049132621254316854,0.03146598166530978,0.01548130292772748,0.03146598166530978,0.001,covid,JP,252,static
13,0.049036550676480446,0.0367596577442836,0.017495046467150107,0.0367596577442836,0.001,covid,JP,252,static
14,0.043772174618795,0.021148214073954244,0.011413466863365354,0.021148214073954244,0.001,covid,JP,252,static
15,0.04539928893184487,0.02082883788466393,0.011504114800323751,0.02082883788466393,0.001,covid,JP,252,static
16,0.044255355011425024,0.02180356175255332,0.011409350896885455,0.02180356175255332,0.001,covid,JP,252,static
17,0.04736671900176453,0.02483433677042669,0.012518342673996753,0.02483433677042669,0.001,covid,JP,252,static
18,0.04079334513326317,0.024084661461998204,0.012378733086879035,0.024084661461998204,0.001,covid,JP,252,static
19,0.04645342328236678,0.0745523304146639,0.024829525321285593,0.0745523304146639,0.001,covid,JP,252,static
20,0.042678400615425306,0.022180217316676392,0.011795457304459236,0.022180217316676392,0.001,covid,JP,252,static
21,0.0406062874995102,0.02526589923514122,0.012670807057220068,0.02526589923514122,0.001,covid,JP,252,static
22,0.03851672335169866,0.021315008974763922,0.01120888439073348,0.021315008974763922,0.0005,covid,JP,252,static
23,0.03812918918509973,0.022597682225925383,0.011903701922914723,0.022597682225925383,0.0005,covid,JP,252,static
24,0.0393996774768634,0.020933564965979923,0.011326905717940759,0.020933564965979923,0.0005,covid,JP,252,static
25,0.03513259548884301,0.020896045032654086,0.01121745570699166,0.020896045032654086,0.0005,covid,JP,252,static
