ensemble_method,models,n_models,regime,country,feature_set,protocol,member_Ls,phase,RMSE,MAE,QLIKE,RMSE_CV,n_obs
equal_weight,LSTM+1DCNN+TCN,3,911,JP,momentum,expanding,LSTM:L22|1DCNN:L22|TCN:L22,Full Test,0.26188666523947957,0.20030349493026733,0.017064870690205933,0.1907457997340955,133
equal_weight,LSTM+1DCNN+TCN,3,911,JP,momentum,expanding,LSTM:L22|1DCNN:L22|TCN:L22,Shock,0.37579082495896293,0.3051741747629075,0.021322798719257685,0.21717017644659128,28
equal_weight,LSTM+1DCNN+TCN,3,911,JP,momentum,expanding,LSTM:L22|1DCNN:L22|TCN:L22,Recovery,0.22184572818086862,0.17233798030822994,0.015929423215792136,0.17363639973748946,105
equal_weight,LSTM+1DCNN+TST,3,911,JP,momentum,expanding,LSTM:L22|1DCNN:L22|TST:L60,Full Test,0.22509540464149727,0.18062348943972442,0.013356509796701598,0.16394879416846156,133
equal_weight,LSTM+1DCNN+TST,3,911,JP,momentum,expanding,LSTM:L22|1DCNN:L22|TST:L60,Shock,0.28893277741448964,0.2302794065640041,0.013316754184314963,0.16697475852200636,28
equal_weight,LSTM+1DCNN+TST,3,911,JP,momentum,expanding,LSTM:L22|1DCNN:L22|TST:L60,Recovery,0.2047376016866246,0.16738191153991652,0.013367111293338034,0.16024604277604196,105
equal_weight,LSTM+TCN+TST,3,911,JP,momentum,expanding,LSTM:L22|TCN:L22|TST:L60,Full Test,0.23558431449399017,0.185175270849695,0.014591048481364737,0.17158841757701906,133
equal_weight,LSTM+TCN+TST,3,911,JP,momentum,expanding,LSTM:L22|TCN:L22|TST:L60,Shock,0.31094249084558445,0.2483738762079693,0.015954038315169245,0.17969421049343687,28
equal_weight,LSTM+TCN+TST,3,911,JP,momentum,expanding,LSTM:L22|TCN:L22|TST:L60,Recovery,0.21099107169474202,0.16832230942082194,0.014227584525683535,0.1651405702793645,105
equal_weight,1DCNN+TCN+TST,3,911,JP,momentum,expanding,1DCNN:L22|TCN:L22|TST:L60,Full Test,0.26155497421668183,0.20462616522896715,0.017462157418875454,0.1905042117580513,133
equal_weight,1DCNN+TCN+TST,3,911,JP,momentum,expanding,1DCNN:L22|TCN:L22|TST:L60,Shock,0.36046299434454276,0.29512297898893813,0.020760910463970477,0.2083121962672173,28
equal_weight,1DCNN+TCN+TST,3,911,JP,momentum,expanding,1DCNN:L22|TCN:L22|TST:L60,Recovery,0.22804601948509678,0.18049368155964152,0.016582489940183447,0.17848930480903585,105
equal_weight,LSTM+1DCNN+TCN+TST,4,911,JP,momentum,expanding,LSTM:L22|1DCNN:L22|TCN:L22|TST:L60,Full Test,0.24167852552172123,0.1902437315047756,0.015206380606891346,0.1760271512375127,133
equal_weight,LSTM+1DCNN+TCN+TST,4,911,JP,momentum,expanding,LSTM:L22|1DCNN:L22|TCN:L22|TST:L60,Shock,0.32496923186619386,0.26794820051723206,0.01698757197208834,0.18780028871594012,28
equal_weight,LSTM+1DCNN+TCN+TST,4,911,JP,momentum,expanding,LSTM:L22|1DCNN:L22|TCN:L22|TST:L60,Recovery,0.21406255746547484,0.16952253976812057,0.014731396242838816,0.16754459101687522,105
equal_weight,LSTM+1DCNN,2,911,JP,momentum,static,LSTM:L22|1DCNN:L22,Full Test,0.26015524706948095,0.1965059003007519,0.017527583061666536,0.18948471704374154,133
equal_weight,LSTM+1DCNN,2,911,JP,momentum,static,LSTM:L22|1DCNN:L22,Shock,0.34800592885204107,0.26493333392857144,0.018691955233859192,0.20111323541995882,28
equal_weight,LSTM+1DCNN,2,911,JP,momentum,static,LSTM:L22|1DCNN:L22,Recovery,0.23115677117679007,0.17825858466666664,0.017217083815748498,0.18092405888060303,105
equal_weight,LSTM+TCN,2,911,JP,momentum,static,LSTM:L22|TCN:L22,Full Test,0.2505911318379728,0.1957836557518797,0.01660593791929566,0.18251867008205158,133
equal_weight,LSTM+TCN,2,911,JP,momentum,static,LSTM:L22|TCN:L22,Shock,0.32579600133812175,0.24747460714285724,0.01680130389084857,0.18827807943425104,28
equal_weight,LSTM+TCN,2,911,JP,momentum,static,LSTM:L22|TCN:L22,Recovery,0.22635521550713913,0.18199940204761908,0.016553840326881553,0.1771659299870738,105
equal_weight,LSTM+TST,2,911,JP,momentum,static,LSTM:L22|TST:L60,Full Test,0.21944834563072427,0.17516580887218045,0.012652986699831736,0.15983574479452817,133
equal_weight,LSTM+TST,2,911,JP,momentum,static,LSTM:L22|TST:L60,Shock,0.2801065345127453,0.2134227303571429,0.01240836100628224,0.16187405658275805,28
equal_weight,LSTM+TST,2,911,JP,momentum,static,LSTM:L22|TST:L60,Recovery,0.2001924522210591,0.1649639631428571,0.0127182202181116,0.15668860067868925,105
equal_weight,1DCNN+TCN,2,911,JP,momentum,static,1DCNN:L22|TCN:L22,Full Test,0.31140513909112866,0.2429300502631579,0.027600209779517593,0.22681270253561453,133
equal_weight,1DCNN+TCN,2,911,JP,momentum,static,1DCNN:L22|TCN:L22,Shock,0.39867686404713615,0.3213818482142857,0.026499395026883674,0.2303960575616853,28
equal_weight,1DCNN+TCN,2,911,JP,momentum,static,1DCNN:L22|TCN:L22,Recovery,0.28363322380486433,0.2220095708095238,0.027893760380219967,0.22199684578964676,105
equal_weight,1DCNN+TST,2,911,JP,momentum,static,1DCNN:L22|TST:L60,Full Test,0.25283390265028394,0.1991491167669173,0.017140370972232186,0.18415219774505978,133
equal_weight,1DCNN+TST,2,911,JP,momentum,static,1DCNN:L22|TST:L60,Shock,0.32460742184711094,0.26815300000000003,0.017646779923424838,0.18759119726595147,28
equal_weight,1DCNN+TST,2,911,JP,momentum,static,1DCNN:L22|TST:L60,Recovery,0.22994126075807247,0.18074808123809524,0.017005328585247476,0.1799726912116116,105
equal_weight,TCN+TST,2,911,JP,momentum,static,TCN:L22|TST:L60,Full Test,0.2463993723116379,0.1979313384586466,0.016531620071989894,0.17946559167325496,133
equal_weight,TCN+TST,2,911,JP,momentum,static,TCN:L22|TST:L60,Shock,0.3075160823789902,0.24200245892857142,0.01637897162110544,0.17771408227129284,28
equal_weight,TCN+TST,2,911,JP,momentum,static,TCN:L22|TST:L60,Recovery,0.2273434698349506,0.18617903966666668,0.016572326325559085,0.177939426620046,105
equal_weight,LSTM+1DCNN+TCN,3,911,JP,momentum,static,LSTM:L22|1DCNN:L22|TCN:L22,Full Test,0.2679681295270404,0.20604606213032584,0.019259878566167284,0.1951752492872495,133
equal_weight,LSTM+1DCNN+TCN,3,911,JP,momentum,static,LSTM:L22|1DCNN:L22|TCN:L22,Shock,0.3495895983013233,0.2736014214285715,0.019652126229113134,0.2020284407666939,28
equal_weight,LSTM+1DCNN+TCN,3,911,JP,momentum,static,LSTM:L22|1DCNN:L22|TCN:L22,Recovery,0.24158916938200015,0.18803129965079363,0.019155279189381726,0.18908939108150047,105
equal_weight,LSTM+1DCNN+TST,3,911,JP,momentum,static,LSTM:L22|1DCNN:L22|TST:L60,Full Test,0.23643862347920433,0.18464101879699252,0.01467177478906167,0.1722106556482538,133
equal_weight,LSTM+1DCNN+TST,3,911,JP,momentum,static,LSTM:L22|1DCNN:L22|TST:L60,Shock,0.30886672688299593,0.24404883214285716,0.015145825768045835,0.1784946220942746,28
equal_weight,LSTM+1DCNN+TST,3,911,JP,momentum,static,LSTM:L22|1DCNN:L22|TST:L60,Recovery,0.2130049468721978,0.16879893523809522,0.014545361194665894,0.16671681021314905,105
equal_weight,LSTM+TCN+TST,3,911,JP,momentum,static,LSTM:L22|TCN:L22|TST:L60,Full Test,0.23206467644601503,0.18426501867167921,0.01435683859091907,0.16902488051865652,133
equal_weight,LSTM+TCN+TST,3,911,JP,momentum,static,LSTM:L22|TCN:L22|TST:L60,Shock,0.29380371530800753,0.22462268809523817,0.014154134602225445,0.16978968133936528,28
equal_weight,LSTM+TCN+TST,3,911,JP,momentum,static,LSTM:L22|TCN:L22|TST:L60,Recovery,0.21259410065674045,0.1735029734920635,0.014410892987904036,0.1663952450498278,105
equal_weight,1DCNN+TCN+TST,3,911,JP,momentum,static,1DCNN:L22|TCN:L22|TST:L60,Full Test,0.26351512336829547,0.20808000619047617,0.019041526970957828,0.19193189124819957,133
equal_weight,1DCNN+TCN+TST,3,911,JP,momentum,static,1DCNN:L22|TCN:L22|TST:L60,Shock,0.33444180688598857,0.27228212261904766,0.018997043875715523,0.19327450559365303,28
equal_weight,1DCNN+TCN+TST,3,911,JP,momentum,static,1DCNN:L22|TCN:L22|TST:L60,Recovery,0.2411028682063173,0.1909594418095238,0.01905338912968911,0.18870876808657353,105
equal_weight,LSTM+1DCNN+TCN+TST,4,911,JP,momentum,static,LSTM:L22|1DCNN:L22|TCN:L22|TST:L60,Full Test,0.24652157636578292,0.19270605979323308,0.016257612932712287,0.17955459929805634,133
equal_weight,LSTM+1DCNN+TCN+TST,4,911,JP,momentum,static,LSTM:L22|1DCNN:L22|TCN:L22|TST:L60,Shock,0.3170745839011557,0.2491197517857143,0.01643838526355459,0.18323795703179044,28
equal_weight,LSTM+1DCNN+TCN+TST,4,911,JP,momentum,static,LSTM:L22|1DCNN:L22|TCN:L22|TST:L60,Recovery,0.22398507355613026,0.1776624085952381,0.016209406977821007,0.17531084393566085,105
equal_weight,LSTM+1DCNN,2,911,KR,core,expanding,LSTM:L60|1DCNN:L60,Full Test,0.38067620903154753,0.22528351646135839,0.020403813957093918,0.2697449065715084,136
equal_weight,LSTM+1DCNN,2,911,KR,core,expanding,LSTM:L60|1DCNN:L60,Shock,0.6796214919138275,0.36695250096144505,0.039097481677803046,0.4962185071629383,27
equal_weight,LSTM+1DCNN,2,911,KR,core,expanding,LSTM:L60|1DCNN:L60,Recovery,0.25767930608235184,0.190191199199869,0.015773272411597157,0.1812650754264181,109
equal_weight,LSTM+TCN,2,911,KR,core,expanding,LSTM:L60|TCN:L22,Full Test,0.41038994277256285,0.2252610238159404,0.024773600493011663,0.290799882274486,136
equal_weight,LSTM+TCN,2,911,KR,core,expanding,LSTM:L60|TCN:L22,Shock,0.7834848361079326,0.39949489964379203,0.0692326320539128,0.5720532390220128,27
equal_weight,LSTM+TCN,2,911,KR,core,expanding,LSTM:L60|TCN:L22,Recovery,0.24100702168055188,0.18210217384023403,0.013760812858660001,0.16953692024170516,109
equal_weight,LSTM+TST,2,911,KR,core,expanding,LSTM:L60|TST:L22,Full Test,0.4014066097485672,0.20768818967139133,0.024580239274821815,0.2844343457114757,136
equal_weight,LSTM+TST,2,911,KR,core,expanding,LSTM:L60|TST:L22,Shock,0.7491833577609891,0.30859700774516063,0.06361796325395139,0.547008374224005,27
equal_weight,LSTM+TST,2,911,KR,core,expanding,LSTM:L60|TST:L22,Recovery,0.24901391265496792,0.18269242739623742,0.014910344344211741,0.17516938533358486,109
equal_weight,1DCNN+TCN,2,911,KR,core,expanding,1DCNN:L60|TCN:L22,Full Test,0.4181970629836457,0.2495578915319022,0.022622765852943403,0.2963319614062201,136
equal_weight,1DCNN+TCN,2,911,KR,core,expanding,1DCNN:L60|TCN:L22,Shock,0.768770236572243,0.4548146305260835,0.04517234243379049,0.5613095284390253,27
equal_weight,1DCNN+TCN,2,911,KR,core,expanding,1DCNN:L60|TCN:L22,Recovery,0.2679803375836169,0.19871447912049953,0.017037090920073026,0.18851135872496894,109
equal_weight,1DCNN+TST,2,911,KR,core,expanding,1DCNN:L60|TST:L22,Full Test,0.37448359689137367,0.22736582215949902,0.02041956897222954,0.2653568582943796,136
equal_weight,1DCNN+TST,2,911,KR,core,expanding,1DCNN:L60|TST:L22,Shock,0.6460214777685253,0.348589462723708,0.03284319215973191,0.47168580909760177,27
equal_weight,1DCNN+TST,2,911,KR,core,expanding,1DCNN:L60|TST:L22,Recovery,0.2675763100861038,0.19733794789130044,0.017342157723949137,0.18822714469193497,109
equal_weight,TCN+TST,2,911,KR,core,expanding,TCN:L22|TST:L22,Full Test,0.4043907147896146,0.2294615834432585,0.023568282909693386,0.28654886486554815,136
equal_weight,TCN+TST,2,911,KR,core,expanding,TCN:L22|TST:L22,Shock,0.753559386145624,0.3979481843140467,0.05795091186271379,0.5502034854707245,27
equal_weight,TCN+TST,2,911,KR,core,expanding,TCN:L22|TST:L22,Recovery,0.2517522886969926,0.18772637038352197,0.015051484912156222,0.17709570199187666,109
equal_weight,LSTM+1DCNN+TCN,3,911,KR,core,expanding,LSTM:L60|1DCNN:L60|TCN:L22,Full Test,0.39169214575883404,0.22835053182115744,0.02092386677420448,0.2775507340774067,136
equal_weight,LSTM+1DCNN+TCN,3,911,KR,core,expanding,LSTM:L60|1DCNN:L60|TCN:L22,Shock,0.7216398229455312,0.39326451074929886,0.04593971202673276,0.5268977510451696,27
equal_weight,LSTM+1DCNN+TCN,3,911,KR,core,expanding,LSTM:L60|1DCNN:L60|TCN:L22,Recovery,0.24985983812292148,0.18750028016005818,0.014727281252936007,0.1757644534672468,109
equal_weight,LSTM+1DCNN+TST,3,911,KR,core,expanding,LSTM:L60|1DCNN:L60|TST:L22,Full Test,0.37378534905155336,0.21500599171251675,0.02008599889603034,0.2648620840115442,136
equal_weight,LSTM+1DCNN+TST,3,911,KR,core,expanding,LSTM:L60|1DCNN:L60|TST:L22,Shock,0.6683722905892974,0.3315235533962561,0.0393039302752709,0.4880050207525623,27
equal_weight,LSTM+1DCNN+TST,3,911,KR,core,expanding,LSTM:L60|1DCNN:L60|TST:L22,Recovery,0.2523254278200031,0.18614384340553547,0.015325593875484515,0.17749887797035094,109
equal_weight,LSTM+TCN+TST,3,911,KR,core,expanding,LSTM:L60|TCN:L22|TST:L22,Full Test,0.39938744504775375,0.21586390185251497,0.023418479748535496,0.2830035775661297,136
equal_weight,LSTM+TCN+TST,3,911,KR,core,expanding,LSTM:L60|TCN:L22|TST:L22,Shock,0.7522506619413961,0.3631391538752502,0.06172805869800752,0.5492479342136841,27
equal_weight,LSTM+TCN+TST,3,911,KR,core,expanding,LSTM:L60|TCN:L22|TST:L22,Recovery,0.24258955548730948,0.17938287612211273,0.013928951017932335,0.17065015713374762,109
equal_weight,1DCNN+TCN+TST,3,911,KR,core,expanding,1DCNN:L60|TCN:L22|TST:L22,Full Test,0.38854675829744656,0.23017706486553755,0.020827762086571777,0.2753219311557278,136
equal_weight,1DCNN+TCN+TST,3,911,KR,core,expanding,1DCNN:L60|TCN:L22|TST:L22,Shock,0.7030196979754152,0.3918099576267082,0.04186424840239669,0.5133024620118,27
equal_weight,1DCNN+TCN+TST,3,911,KR,core,expanding,1DCNN:L60|TCN:L22|TST:L22,Recovery,0.256785645000386,0.1901395593191925,0.015616889329440838,0.18063642756993703,109
equal_weight,LSTM+1DCNN+TCN+TST,4,911,KR,core,expanding,LSTM:L60|1DCNN:L60|TCN:L22|TST:L22,Full Test,0.3833141639299351,0.21889502580280365,0.02057110624272243,0.2716141457851059,136
equal_weight,LSTM+1DCNN+TCN+TST,4,911,KR,core,expanding,LSTM:L60|1DCNN:L60|TCN:L22|TST:L22,Shock,0.7018429396085929,0.3606800934582732,0.044937757269772755,0.5124432642274102,27
equal_weight,LSTM+1DCNN+TCN+TST,4,911,KR,core,expanding,LSTM:L60|1DCNN:L60|TCN:L22|TST:L22,Recovery,0.2476067269451954,0.1837739539982378,0.014535330300242077,0.17417949744658717,109
equal_weight,LSTM+1DCNN,2,911,KR,core,static,LSTM:L60|1DCNN:L60,Full Test,0.4008535194245048,0.22089759073529414,0.018829207665961127,0.28404242877363667,136
equal_weight,LSTM+1DCNN,2,911,KR,core,static,LSTM:L60|1DCNN:L60,Shock,0.7628915048170214,0.4095387957407407,0.044391781641010014,0.5570172372465462,27
equal_weight,LSTM+1DCNN,2,911,KR,core,static,LSTM:L60|1DCNN:L60,Recovery,0.23731813683011108,0.1741699527981651,0.012497193929022413,0.16694196554307866,109
equal_weight,LSTM+TCN,2,911,KR,core,static,LSTM:L60|TCN:L22,Full Test,0.4131569916505751,0.22256983283088233,0.025447018914117107,0.29276059629393003,136
equal_weight,LSTM+TCN,2,911,KR,core,static,LSTM:L60|TCN:L22,Shock,0.809089925624166,0.4255961240740741,0.0808541723737668,0.5907485300459346,27
equal_weight,LSTM+TCN,2,911,KR,core,static,LSTM:L60|TCN:L22,Recovery,0.22544771880791406,0.17227891665137615,0.01172231117640571,0.15859169386594102,109
equal_weight,LSTM+TST,2,911,KR,core,static,LSTM:L60|TST:L22,Full Test,0.40070924912436695,0.2135261404411765,0.024141944913120637,0.28394019969377254,136
equal_weight,LSTM+TST,2,911,KR,core,static,LSTM:L60|TST:L22,Shock,0.7674160327572751,0.3337131846296297,0.07174760909321203,0.5603207739057063,27
equal_weight,LSTM+TST,2,911,KR,core,static,LSTM:L60|TST:L22,Recovery,0.23336776110078394,0.18375503775229354,0.01234971617126314,0.16416306504395817,109
equal_weight,1DCNN+TCN,2,911,KR,core,static,1DCNN:L60|TCN:L22,Full Test,0.45329223775867805,0.2517320383455882,0.022161326998731485,0.3212001938814479,136
equal_weight,1DCNN+TCN,2,911,KR,core,static,1DCNN:L60|TCN:L22,Shock,0.8996046780183542,0.5406240924074074,0.06036081714337235,0.6568369279246851,27
equal_weight,1DCNN+TCN,2,911,KR,core,static,1DCNN:L60|TCN:L22,Recovery,0.23644252577094788,0.18017162128440364,0.012699067972077326,0.16632601501683378,109
equal_weight,1DCNN+TST,2,911,KR,core,static,1DCNN:L60|TST:L22,Full Test,0.3951697448837749,0.22951985227941177,0.018834313586750938,0.2800149398109141,136
equal_weight,1DCNN+TST,2,911,KR,core,static,1DCNN:L60|TST:L22,Shock,0.7542185987345137,0.4238233937037037,0.045721856936720734,0.5506848057612383,27
equal_weight,1DCNN+TST,2,911,KR,core,static,1DCNN:L60|TST:L22,Recovery,0.23223697863270173,0.1813896172477064,0.012174096426666673,0.16336761362863528,109
equal_weight,TCN+TST,2,911,KR,core,static,TCN:L22|TST:L22,Full Test,0.4211993203933365,0.24512274422794114,0.02698772635769438,0.2984593427895815,136
equal_weight,TCN+TST,2,911,KR,core,static,TCN:L22|TST:L22,Shock,0.8142165303763327,0.45051747759259253,0.08309144948309849,0.5944916667796328,27
equal_weight,TCN+TST,2,911,KR,core,static,TCN:L22|TST:L22,Recovery,0.2390346584375722,0.1942451497247707,0.01309047384039244,0.16814945644484597,109
equal_weight,LSTM+1DCNN+TCN,3,911,KR,core,static,LSTM:L60|1DCNN:L60|TCN:L22,Full Test,0.41052878535950676,0.22855233750000004,0.020806855389606953,0.29089826488842063,136
equal_weight,LSTM+1DCNN+TCN,3,911,KR,core,static,LSTM:L60|1DCNN:L60|TCN:L22,Shock,0.7977920755666233,0.45365385716049383,0.05653066110351474,0.5824995232262985,27
equal_weight,LSTM+1DCNN+TCN,3,911,KR,core,static,LSTM:L60|1DCNN:L60|TCN:L22,Recovery,0.22939607355273625,0.1727932454740061,0.011957839295336219,0.1613691726990646,109
equal_weight,LSTM+1DCNN+TST,3,911,KR,core,static,LSTM:L60|1DCNN:L60|TST:L22,Full Test,0.38269641257806275,0.21462980237745094,0.018938200645730298,0.2711764104446217,136
equal_weight,LSTM+1DCNN+TST,3,911,KR,core,static,LSTM:L60|1DCNN:L60|TST:L22,Shock,0.727310116554352,0.3776454111111111,0.048211086223159685,0.5310378594944994,27
equal_weight,LSTM+1DCNN+TST,3,911,KR,core,static,LSTM:L60|1DCNN:L60|TST:L22,Recovery,0.22738299458886796,0.17424978920489295,0.011687118897192745,0.15995306787239397,109
equal_weight,LSTM+TCN+TST,3,911,KR,core,static,LSTM:L60|TCN:L22|TST:L22,Full Test,0.4063338414519072,0.22463363279411763,0.02495036657574837,0.2879257524908885,136
equal_weight,LSTM+TCN+TST,3,911,KR,core,static,LSTM:L60|TCN:L22|TST:L22,Shock,0.7879726350237307,0.3980628620987654,0.07725995199195843,0.5753299616202603,27
equal_weight,LSTM+TCN+TST,3,911,KR,core,static,LSTM:L60|TCN:L22|TST:L22,Recovery,0.22848231519069542,0.1816740989296636,0.011992946335035788,0.1607263873686719,109
equal_weight,1DCNN+TCN+TST,3,911,KR,core,static,1DCNN:L60|TCN:L22|TST:L22,Full Test,0.40982070204591625,0.2383505700980392,0.02118195067173635,0.2903965212478632,136
equal_weight,1DCNN+TCN+TST,3,911,KR,core,static,1DCNN:L60|TCN:L22|TST:L22,Shock,0.796444108956125,0.47026809283950616,0.05832574902253151,0.5815153195321435,27
equal_weight,1DCNN+TCN+TST,3,911,KR,core,static,1DCNN:L60|TCN:L22|TST:L22,Recovery,0.22897622487055255,0.1809031103363914,0.011981193282089842,0.16107382921975608,109
equal_weight,LSTM+1DCNN+TCN+TST,4,911,KR,core,static,LSTM:L60|1DCNN:L60|TCN:L22|TST:L22,Full Test,0.3963621896745107,0.22434638483455882,0.020767020203387877,0.28085989912429454,136
equal_weight,LSTM+1DCNN+TCN+TST,4,911,KR,core,static,LSTM:L60|1DCNN:L60|TCN:L22|TST:L22,Shock,0.7652016710642686,0.4226294162962962,0.057583620031948175,0.5587039809217565,27
equal_weight,LSTM+1DCNN+TCN+TST,4,911,KR,core,static,LSTM:L60|1DCNN:L60|TCN:L22|TST:L22,Recovery,0.22578301845559196,0.17523040456422015,0.011647311988973856,0.15882756114088645,109
equal_weight,LSTM+1DCNN,2,911,KR,extended,expanding,LSTM:L22|1DCNN:L22,Full Test,0.44937292394363615,0.27639225015745444,0.034657883101309725,0.31842299179483585,136
equal_weight,LSTM+1DCNN,2,911,KR,extended,expanding,LSTM:L22|1DCNN:L22,Shock,0.7107875459681511,0.32740177158956174,0.05425172689135676,0.5189740747855066,27
equal_weight,LSTM+1DCNN,2,911,KR,extended,expanding,LSTM:L22|1DCNN:L22,Recovery,0.3561051812280616,0.2637568641146389,0.029804362162490737,0.25050297408986927,109
equal_weight,LSTM+TCN,2,911,KR,extended,expanding,LSTM:L22|TCN:L252,Full Test,0.47696196156634385,0.3023434894926408,0.036217278538914786,0.3379724204152054,136
equal_weight,LSTM+TCN,2,911,KR,extended,expanding,LSTM:L22|TCN:L252,Shock,0.7930708746886969,0.4735246808440597,0.06176264295011067,0.5790523845916415,27
equal_weight,LSTM+TCN,2,911,KR,extended,expanding,LSTM:L22|TCN:L252,Recovery,0.35783562941123664,0.25994080906614253,0.02988952772146259,0.2517202616757978,109
equal_weight,LSTM+TST,2,911,KR,extended,expanding,LSTM:L22|TST:L22,Full Test,0.4167026852672461,0.24691628769173685,0.028390488216110305,0.2952730542091608,136
equal_weight,LSTM+TST,2,911,KR,extended,expanding,LSTM:L22|TST:L22,Shock,0.6695255000708592,0.26870510752274135,0.0403192060480463,0.4888470245652659,27
equal_weight,LSTM+TST,2,911,KR,extended,expanding,LSTM:L22|TST:L22,Recovery,0.32498489342444037,0.2415190570913963,0.025435668202694967,0.22861133908906547,109
equal_weight,1DCNN+TCN,2,911,KR,extended,expanding,1DCNN:L22|TCN:L252,Full Test,0.5101544015086713,0.34753504022955894,0.046688161575888926,0.36149238672437267,136
equal_weight,1DCNN+TCN,2,911,KR,extended,expanding,1DCNN:L22|TCN:L252,Shock,0.8168345446152768,0.5300370156764984,0.07742480117829727,0.5964031790500008,27
equal_weight,1DCNN+TCN,2,911,KR,extended,expanding,1DCNN:L22|TCN:L252,Recovery,0.39931268519777385,0.30232812888031707,0.03907449855510887,0.2808973879259346,109
